2017-02-21 10:10:49,node1,wind,-0.56
2017-02-21 10:10:51,node1,wind,0.87
2017-02-21 10:10:53,node1,tmp,-0.67
2017-02-21 10:10:53,node1,wind,1.06
2017-02-21 10:10:55,node1,tmp,-0.56
2017-02-21 10:10:55,node1,wind,-0.86
2017-02-21 10:10:57,node1,wind,-0.33
2017-02-21 10:10:59,node1,wind,0.22
2017-02-21 10:11:01,node1,wind,-0.28
2017-02-21 10:11:03,node1,tmp,0.44
2017-02-21 10:11:03,node1,wind,-0.61
2017-02-21 10:33:32,node1,wind,0.93
2017-02-21 10:33:34,node1,tmp,-1.55
2017-02-21 10:33:34,node1,wind,2.99
2017-02-21 10:33:36,node1,tmp,-1.76
2017-02-21 10:33:36,node1,wind,0.59
2017-02-21 10:33:38,node1,tmp,-0.59
2017-02-21 10:33:38,node1,wind,-3.37
2017-02-21 10:33:40,node1,wind,-0.55
2017-02-21 10:33:42,node1,wind,0.98
2017-02-21 10:33:44,node1,tmp,-0.81
2017-02-21 10:33:44,node1,wind,1.68
2017-02-21 10:33:46,node1,tmp,-0.93
2017-02-21 10:33:46,node1,wind,-0.74
2017-02-21 10:33:48,node1,wind,-0.97
2017-02-21 10:33:50,node1,tmp,-0.68
2017-02-21 10:33:50,node1,wind,0.83
2017-02-21 10:33:52,node1,wind,-1.4
2017-02-21 10:33:54,node1,wind,5.37
2017-02-21 10:33:56,node1,wind,-3.78
2017-02-21 10:33:58,node1,wind,-1.64
2017-02-21 10:34:00,node1,wind,-0.2
2017-02-21 10:34:02,node1,wind,-0.14
2017-02-21 10:34:04,node1,wind,-0.16
2017-02-21 10:34:08,node1,wind,-0.14
2017-02-21 10:34:10,node1,wind,0.32
2017-02-21 10:34:12,node1,wind,-0.47
2017-02-21 10:34:17,node1,wind,-0.12
2017-02-21 10:34:23,node1,tmp,0.82
2017-02-21 10:34:25,node1,tmp,0.47
2017-02-21 10:34:41,node1,wind,0.13
2017-02-21 10:34:43,node1,wind,-0.15
2017-02-21 10:35:23,node1,wind,0.1
2017-02-21 10:37:43,node1,wind,0.13
2017-02-21 10:37:47,node1,wind,-0.11
2017-02-21 10:48:54,node1,tmp,-1.78
2017-02-21 10:48:54,node1,wind,4.19
2017-02-21 10:48:56,node1,tmp,-2.58
2017-02-21 10:48:56,node1,wind,1.11
2017-02-21 10:48:58,node1,tmp,-0.92
2017-02-21 10:48:58,node1,wind,-3.43
2017-02-21 10:49:02,node1,tmp,-1.26
2017-02-21 10:49:02,node1,wind,1.2
2017-02-21 10:49:04,node1,tmp,-1.24
2017-02-21 10:49:04,node1,wind,-1.55
2017-02-21 10:49:06,node1,tmp,-0.46
2017-02-21 10:49:06,node1,wind,-0.21
2017-02-21 10:49:08,node1,tmp,0.68
2017-02-21 10:49:08,node1,wind,-1.28
2017-02-21 10:49:10,node1,tmp,0.57
2017-02-21 10:49:10,node1,wind,0.21
2017-02-21 10:49:12,node1,tmp,-0.57
2017-02-21 10:49:12,node1,wind,2.4
2017-02-21 10:49:14,node1,tmp,-0.56
2017-02-21 10:49:14,node1,wind,-2.03
2017-02-21 10:49:16,node1,tmp,0.45
2017-02-21 10:49:18,node1,wind,0.13
2017-02-21 10:49:20,node1,wind,2.22
2017-02-21 10:49:22,node1,wind,-1.34
2017-02-21 10:49:24,node1,wind,0.44
2017-02-21 10:49:26,node1,tmp,-0.45
2017-02-21 10:49:28,node1,wind,-0.32
2017-02-21 10:49:30,node1,wind,-0.49
2017-02-21 10:49:34,node1,wind,0.56
2017-02-21 10:49:36,node1,wind,0.27
2017-02-21 10:49:38,node1,tmp,0.57
2017-02-21 10:49:38,node1,wind,-1.4
2017-02-21 10:49:40,node1,tmp,0.45
2017-02-21 10:49:40,node1,wind,0.56
2017-02-21 10:49:42,node1,tmp,-0.68
2017-02-21 10:49:42,node1,wind,0.59
2017-02-21 10:49:44,node1,wind,0.16
2017-02-21 10:49:46,node1,wind,-1.29
2017-02-21 10:49:48,node1,wind,0.67
2017-02-21 10:49:50,node1,wind,-0.96
2017-02-21 10:49:52,node1,tmp,0.57
2017-02-21 10:49:52,node1,wind,0.77
2017-02-21 10:49:54,node1,tmp,0.8
2017-02-21 10:49:54,node1,wind,-0.47
2017-02-21 10:49:56,node1,tmp,0.8
2017-02-21 10:49:56,node1,wind,-0.44
2017-02-21 10:49:58,node1,tmp,0.46
2017-02-21 10:49:58,node1,wind,-0.21
2017-02-21 10:50:04,node1,wind,-0.12
2017-02-21 10:50:10,node1,wind,0.13
2017-02-21 10:50:18,node1,wind,-0.1
2017-02-21 10:50:26,node1,tmp,0.47
2017-02-21 10:52:35,node1,tmp,-0.48
2017-02-21 10:52:35,node1,wind,1.38
2017-02-21 10:52:37,node1,tmp,-1.43
2017-02-21 10:52:37,node1,wind,0.76
2017-02-21 10:52:39,node1,tmp,-0.94
2017-02-21 10:52:39,node1,wind,-0.33
2017-02-21 10:52:41,node1,tmp,-0.71
2017-02-21 10:52:41,node1,wind,-0.38
2017-02-21 10:52:47,node1,tmp,-0.82
2017-02-21 10:52:47,node1,wind,0.63
2017-02-21 10:52:49,node1,tmp,-0.7
2017-02-21 10:52:49,node1,wind,-0.61
2017-02-21 10:52:51,node1,wind,-0.49
2017-02-21 10:52:53,node1,wind,0.72
2017-02-21 10:52:55,node1,tmp,-0.57
2017-02-21 10:52:55,node1,wind,0.79
2017-02-21 10:52:57,node1,tmp,-0.46
2017-02-21 10:52:57,node1,wind,-0.7
2017-02-21 10:52:59,node1,wind,0.29
2017-02-21 10:53:01,node1,wind,-0.64
2017-02-21 10:53:03,node1,wind,0.15
2017-02-21 10:53:05,node1,wind,-0.44
2017-02-21 10:53:07,node1,wind,-0.37
2017-02-21 10:53:09,node1,wind,-0.24
2017-02-21 10:53:11,node1,tmp,-0.57
2017-02-21 10:53:11,node1,wind,2.16
2017-02-21 10:53:13,node1,wind,-0.59
2017-02-21 10:53:15,node1,wind,-0.2
2017-02-21 10:53:17,node1,wind,3.69
2017-02-21 10:53:19,node1,wind,-2.68
2017-02-21 10:53:21,node1,wind,-1.27
2017-02-21 10:53:23,node1,wind,-0.97
2017-02-21 10:53:25,node1,tmp,0.46
2017-02-21 10:53:25,node1,wind,-0.28
2017-02-21 10:53:27,node1,wind,-0.18
2017-02-21 10:53:31,node1,tmp,0.58
2017-02-21 10:53:35,node1,tmp,0.93
2017-02-21 10:53:37,node1,tmp,0.47
2017-02-21 10:53:43,node1,tmp,0.47
2017-02-21 10:55:09,node1,wind,0.29
2017-02-21 10:55:11,node1,wind,-0.27
2017-02-21 10:57:16,node1,wind,0.52
2017-02-21 10:57:18,node1,tmp,-1.19
2017-02-21 10:57:18,node1,wind,2.62
2017-02-21 10:57:20,node1,tmp,-1.42
2017-02-21 10:57:20,node1,wind,-0.41
2017-02-21 10:57:22,node1,tmp,-1.28
2017-02-21 10:57:22,node1,wind,0.22
2017-02-21 10:57:24,node1,tmp,-1.63
2017-02-21 10:57:24,node1,wind,0.47
2017-02-21 10:57:26,node1,tmp,-0.69
2017-02-21 10:57:26,node1,wind,-2.23
2017-02-21 10:57:28,node1,tmp,-0.57
2017-02-21 10:57:30,node1,wind,-0.18
2017-02-21 10:57:32,node1,tmp,-0.57
2017-02-21 10:57:32,node1,wind,0.98
2017-02-21 10:57:34,node1,wind,-1.16
2017-02-21 10:57:36,node1,tmp,0.57
2017-02-21 10:57:36,node1,wind,-0.6
2017-02-21 10:57:38,node1,tmp,0.45
2017-02-21 10:57:38,node1,wind,-0.13
2017-02-21 10:57:40,node1,wind,0.42
2017-02-21 10:57:42,node1,wind,-0.2
2017-02-21 10:57:44,node1,wind,-0.15
2017-02-21 10:57:48,node1,wind,1.28
2017-02-21 10:57:50,node1,tmp,-0.57
2017-02-21 10:57:50,node1,wind,0.3
2017-02-21 10:57:52,node1,wind,-0.34
2017-02-21 10:57:54,node1,wind,-1.09
2017-02-21 10:57:56,node1,tmp,0.58
2017-02-21 10:57:56,node1,wind,-0.22
2017-02-21 10:57:58,node1,wind,1.38
2017-02-21 10:58:00,node1,tmp,-0.57
2017-02-21 10:58:00,node1,wind,-0.22
2017-02-21 10:58:02,node1,wind,0.71
2017-02-21 10:58:04,node1,wind,-0.26
2017-02-21 10:58:06,node1,wind,-1.23
2017-02-21 10:58:08,node1,wind,0.75
2017-02-21 10:58:10,node1,tmp,-0.46
2017-02-21 10:58:10,node1,wind,0.63
2017-02-21 10:58:12,node1,tmp,-0.68
2017-02-21 10:58:12,node1,wind,-0.43
2017-02-21 10:58:14,node1,wind,-0.37
2017-02-21 10:58:16,node1,wind,1.64
2017-02-21 10:58:18,node1,wind,-1.74
2017-02-21 10:58:20,node1,wind,1.0
2017-02-21 10:58:22,node1,wind,0.64
2017-02-21 10:58:24,node1,wind,-1.11
2017-02-21 10:58:26,node1,wind,-0.72
2017-02-21 10:58:28,node1,wind,1.03
2017-02-21 10:58:32,node1,wind,-0.99
2017-02-21 10:58:34,node1,tmp,0.46
2017-02-21 10:58:34,node1,wind,-0.12
2017-02-21 10:58:36,node1,wind,1.53
2017-02-21 10:58:38,node1,wind,0.25
2017-02-21 10:58:40,node1,wind,-2.06
2017-02-21 10:58:42,node1,wind,0.5
2017-02-21 10:58:44,node1,wind,1.06
2017-02-21 10:58:48,node1,wind,-0.72
2017-02-21 10:58:50,node1,wind,-0.36
2017-02-21 10:58:52,node1,wind,1.81
2017-02-21 10:58:54,node1,wind,-2.08
2017-02-21 10:58:56,node1,wind,0.12
2017-02-21 10:58:58,node1,wind,-0.46
2017-02-21 10:59:00,node1,wind,-0.12
2017-02-21 10:59:08,node1,wind,0.17
2017-02-21 10:59:10,node1,wind,-0.24
2017-02-21 10:59:12,node1,tmp,-0.58
2017-02-21 10:59:12,node1,wind,1.69
2017-02-21 10:59:14,node1,tmp,-1.02
2017-02-21 10:59:14,node1,wind,-0.58
2017-02-21 10:59:16,node1,wind,-0.73
2017-02-21 10:59:18,node1,tmp,0.45
2017-02-21 10:59:18,node1,wind,5.39
2017-02-21 10:59:20,node1,wind,-4.35
2017-02-21 10:59:22,node1,tmp,0.69
2017-02-21 10:59:22,node1,wind,-0.67
2017-02-21 10:59:24,node1,tmp,0.81
2017-02-21 10:59:24,node1,wind,-0.24
2017-02-21 10:59:26,node1,wind,-0.49
2017-02-21 10:59:28,node1,tmp,0.47
2017-02-21 11:00:01,node1,wind,0.39
2017-02-21 11:00:03,node1,tmp,-0.7
2017-02-21 11:00:03,node1,wind,2.21
2017-02-21 11:00:05,node1,tmp,-0.7
2017-02-21 11:00:05,node1,wind,-1.48
2017-02-21 11:00:07,node1,tmp,-0.82
2017-02-21 11:00:07,node1,wind,1.0
2017-02-21 11:00:09,node1,tmp,-0.81
2017-02-21 11:00:09,node1,wind,0.19
2017-02-21 11:00:11,node1,tmp,-0.57
2017-02-21 11:00:11,node1,wind,-0.56
2017-02-21 11:00:13,node1,wind,-0.85
2017-02-21 11:00:15,node1,tmp,-0.45
2017-02-21 11:00:15,node1,wind,-0.19
2017-02-21 11:00:17,node1,wind,0.4
2017-02-21 11:00:21,node1,tmp,0.45
2017-02-21 11:00:21,node1,wind,-0.38
2017-02-21 11:00:23,node1,wind,0.37
2017-02-21 11:00:25,node1,wind,0.52
2017-02-21 11:00:29,node1,wind,-0.71
2017-02-21 11:00:31,node1,wind,0.54
2017-02-21 11:00:33,node1,tmp,-1.02
2017-02-21 11:00:33,node1,wind,1.19
2017-02-21 11:00:35,node1,tmp,-0.79
2017-02-21 11:00:35,node1,wind,-0.19
2017-02-21 11:00:37,node1,wind,-1.09
2017-02-21 11:00:39,node1,wind,0.22
2017-02-21 11:00:41,node1,wind,-0.23
2017-02-21 11:00:43,node1,wind,0.94
2017-02-21 11:00:45,node1,wind,-1.18
2017-02-21 11:00:49,node1,wind,1.08
2017-02-21 11:00:51,node1,wind,-1.24
2017-02-21 11:00:53,node1,tmp,0.67
2017-02-21 11:00:53,node1,wind,3.19
2017-02-21 11:00:55,node1,tmp,0.78
2017-02-21 11:00:55,node1,wind,-3.29
2017-02-21 11:00:57,node1,tmp,0.68
2017-02-21 11:00:57,node1,wind,-0.22
2017-02-21 11:00:59,node1,tmp,0.79
2017-02-21 11:00:59,node1,wind,-0.39
2017-02-21 11:01:01,node1,tmp,0.91
2017-02-21 11:01:01,node1,wind,-0.1
2017-02-21 11:01:03,node1,tmp,0.58
2017-02-21 11:01:05,node1,tmp,0.69
2017-02-21 11:01:07,node1,tmp,0.7
2017-02-21 11:01:09,node1,tmp,0.81
2017-02-21 11:01:11,node1,tmp,0.71
2017-02-21 11:01:13,node1,tmp,0.58
2017-02-21 11:10:21,node1,wind,0.3
2017-02-21 11:10:23,node1,wind,-0.29
2017-02-21 11:14:14,node1,wind,-0.11
2017-02-21 11:23:54,node1,wind,1.58
2017-02-21 11:23:56,node1,tmp,-0.48
2017-02-21 11:23:56,node1,wind,-0.55
2017-02-21 11:23:58,node1,wind,-0.39
2017-02-21 11:24:00,node1,wind,-0.27
2017-02-21 11:24:02,node1,wind,-0.16
2017-02-21 11:24:04,node1,wind,-0.16
2017-02-21 11:28:11,node1,wind,0.12
2017-02-21 11:33:20,node1,wind,1.44
2017-02-21 11:33:22,node1,wind,-1.4
2017-02-21 11:37:09,node1,wind,0.1
2017-02-21 11:37:11,node1,wind,-0.15
2017-02-21 11:39:30,node1,wind,0.13
2017-02-21 11:43:05,node1,wind,0.11
2017-02-21 12:04:18,node1,wind,0.11
2017-02-21 12:07:13,node1,wind,0.11
2017-02-21 12:07:15,node1,wind,-0.1
2017-02-21 12:07:21,node1,wind,0.18
2017-02-21 12:07:23,node1,wind,-0.18
2017-02-21 12:20:14,node1,wind,0.35
2017-02-21 12:20:16,node1,wind,-0.35
2017-02-21 12:33:21,node1,wind,0.5
2017-02-21 12:33:23,node1,wind,-0.52
2017-02-21 12:38:52,node1,wind,0.14
2017-02-21 12:38:54,node1,wind,-0.13
2017-02-21 12:57:20,node1,wind,0.26
2017-02-21 12:57:22,node1,wind,-0.26
2017-02-21 13:01:21,node1,wind,0.15
2017-02-21 13:01:23,node1,wind,-0.16
2017-02-21 13:08:23,node1,wind,-0.11
2017-02-21 13:10:09,node1,wind,-0.1
2017-02-21 13:16:21,node1,wind,0.76
2017-02-21 13:16:23,node1,wind,-0.76
2017-02-21 13:47:00,node1,wind,0.1
2017-02-21 13:48:08,node1,wind,0.12
2017-02-21 13:48:10,node1,wind,-0.13
2017-02-21 13:51:21,node1,wind,1.23
2017-02-21 13:51:23,node1,tmp,-0.49
2017-02-21 13:51:23,node1,wind,-1.07
2017-02-21 13:51:29,node1,wind,0.11
2017-02-21 13:54:56,node1,tmp,-0.48
2017-02-21 14:01:38,node1,wind,0.13
2017-02-21 14:02:10,node1,wind,0.78
2017-02-21 14:02:12,node1,wind,-0.75
2017-02-21 14:02:34,node1,wind,0.17
2017-02-21 14:02:36,node1,wind,0.36
2017-02-21 14:02:40,node1,wind,-0.25
2017-02-21 14:02:44,node1,wind,-0.15
2017-02-21 14:02:46,node1,wind,0.22
2017-02-21 14:02:48,node1,wind,-0.36
2017-02-21 14:03:02,node1,tmp,-0.49
2017-02-21 14:06:49,node1,tmp,-0.61
2017-02-21 14:06:49,node1,wind,0.29
2017-02-21 14:06:51,node1,tmp,-0.6
2017-02-21 14:06:51,node1,wind,0.45
2017-02-21 14:06:53,node1,tmp,-0.49
2017-02-21 14:06:53,node1,wind,0.21
2017-02-21 14:06:55,node1,wind,-0.48
2017-02-21 14:06:59,node1,wind,-0.22
2017-02-21 14:07:09,node1,tmp,0.47
2017-02-21 14:08:09,node1,wind,0.17
2017-02-21 14:08:11,node1,wind,-0.21
2017-02-21 14:10:38,node1,wind,0.11
2017-02-21 14:16:15,node1,wind,0.12
2017-02-21 14:18:46,node1,wind,0.12
2017-02-21 14:18:48,node1,wind,-0.11
2017-02-21 14:26:07,node1,wind,0.37
2017-02-21 14:26:09,node1,wind,-0.11
2017-02-21 14:26:14,node1,wind,-0.18
2017-02-21 14:26:16,node1,wind,-0.1
2017-02-21 14:27:34,node1,wind,0.18
2017-02-21 14:27:36,node1,wind,-0.18
2017-02-21 14:31:21,node1,wind,0.66
2017-02-21 14:31:23,node1,wind,-0.65
2017-02-21 14:33:09,node1,wind,0.39
2017-02-21 14:33:11,node1,tmp,-0.6
2017-02-21 14:33:11,node1,wind,0.51
2017-02-21 14:33:13,node1,tmp,-0.49
2017-02-21 14:33:13,node1,wind,-0.45
2017-02-21 14:33:15,node1,wind,-0.25
2017-02-21 14:33:17,node1,wind,-0.15
2017-02-21 14:33:57,node1,wind,0.24
2017-02-21 14:33:59,node1,wind,-0.17
2017-02-21 14:36:50,node1,wind,0.12
2017-02-21 14:36:52,node1,wind,-0.14
2017-02-21 15:00:18,node1,wind,0.94
2017-02-21 15:00:20,node1,wind,-0.13
2017-02-21 15:00:22,node1,wind,-0.57
2017-02-21 15:02:14,node1,tmp,-0.49
2017-02-21 15:02:14,node1,wind,0.73
2017-02-21 15:02:16,node1,wind,-0.29
2017-02-21 15:02:18,node1,wind,-0.14
2017-02-21 15:02:20,node1,wind,-0.11
2017-02-21 15:02:22,node1,wind,-0.14
2017-02-21 15:02:28,node1,wind,-0.14
2017-02-21 15:04:23,node1,wind,-0.11
2017-02-21 15:05:21,node1,wind,0.13
2017-02-21 15:05:23,node1,wind,-0.14
2017-02-21 15:06:39,node1,wind,-0.1
2017-02-21 15:10:16,node1,tmp,-0.49
2017-02-21 15:10:22,node1,wind,-0.13
2017-02-21 15:11:16,node1,tmp,-0.49
2017-02-21 15:18:56,node1,wind,0.1
2017-02-21 15:18:58,node1,wind,-0.11
2017-02-21 15:21:51,node1,wind,0.1
2017-02-21 15:31:07,node1,wind,-0.11
2017-02-21 15:40:21,node1,wind,0.13
2017-02-21 15:40:23,node1,wind,-0.16
2017-02-21 15:41:23,node1,wind,0.17
2017-02-21 15:41:25,node1,wind,-0.17
2017-02-21 15:44:58,node1,tmp,-0.48
2017-02-21 15:45:04,node1,wind,-0.11
2017-02-21 15:49:23,node1,wind,-0.11
2017-02-21 15:51:44,node1,tmp,-0.97
2017-02-21 15:51:44,node1,wind,1.28
2017-02-21 15:51:46,node1,tmp,-0.6
2017-02-21 15:51:46,node1,wind,-0.47
2017-02-21 15:51:48,node1,wind,-0.4
2017-02-21 15:51:50,node1,wind,-0.37
2017-02-21 15:51:52,node1,wind,-0.11
2017-02-21 15:54:06,node1,wind,0.91
2017-02-21 15:54:08,node1,wind,-0.65
2017-02-21 15:54:10,node1,wind,-0.15
2017-02-21 15:57:17,node1,wind,0.68
2017-02-21 15:57:19,node1,tmp,-0.85
2017-02-21 15:57:19,node1,wind,0.81
2017-02-21 15:57:21,node1,tmp,-0.48
2017-02-21 15:57:21,node1,wind,-1.03
2017-02-21 15:57:23,node1,wind,-0.36
2017-02-21 15:58:21,node1,tmp,-0.49
2017-02-21 15:58:21,node1,wind,3.23
2017-02-21 15:58:23,node1,wind,-2.54
2017-02-21 15:58:25,node1,wind,-0.17
2017-02-21 15:58:27,node1,wind,-0.19
2017-02-21 15:58:29,node1,wind,-0.21
2017-02-21 16:00:32,node1,wind,0.76
2017-02-21 16:00:34,node1,tmp,-0.6
2017-02-21 16:00:36,node1,wind,-0.46
2017-02-21 16:00:40,node1,tmp,-0.49
2017-02-21 16:00:40,node1,wind,-0.16
2017-02-21 16:00:42,node1,wind,-0.16
2017-02-21 16:00:44,node1,wind,-0.13
2017-02-21 16:02:00,node1,wind,-0.12
2017-02-21 16:10:46,node1,wind,0.1
2017-02-21 16:12:35,node1,tmp,-0.85
2017-02-21 16:12:35,node1,wind,2.25
2017-02-21 16:12:37,node1,tmp,-0.6
2017-02-21 16:12:37,node1,wind,-0.57
2017-02-21 16:12:39,node1,wind,-0.88
2017-02-21 16:12:41,node1,wind,-0.38
2017-02-21 16:12:43,node1,wind,-0.2
2017-02-21 16:12:47,node1,wind,-0.23
2017-02-21 16:15:27,node1,tmp,-0.49
2017-02-21 16:15:27,node1,wind,1.42
2017-02-21 16:15:29,node1,tmp,-0.72
2017-02-21 16:15:29,node1,wind,-0.21
2017-02-21 16:15:31,node1,wind,-0.51
2017-02-21 16:15:33,node1,wind,-0.34
2017-02-21 16:15:35,node1,wind,-0.26
2017-02-21 16:17:22,node1,wind,0.92
2017-02-21 16:17:24,node1,tmp,-0.72
2017-02-21 16:17:24,node1,wind,0.45
2017-02-21 16:17:26,node1,tmp,-0.61
2017-02-21 16:17:26,node1,wind,-0.11
2017-02-21 16:17:28,node1,wind,-0.83
2017-02-21 16:17:30,node1,wind,-0.31
2017-02-21 16:19:28,node1,wind,2.63
2017-02-21 16:19:30,node1,wind,-2.33
2017-02-21 16:19:32,node1,wind,-0.24
2017-02-21 16:19:38,node1,wind,0.13
2017-02-21 16:19:40,node1,wind,-0.23
2017-02-21 16:19:52,node1,wind,1.5
2017-02-21 16:19:54,node1,tmp,-0.71
2017-02-21 16:19:57,node1,wind,-1.32
2017-02-21 16:19:59,node1,wind,-0.16
2017-02-21 16:20:03,node1,wind,-0.12
2017-02-21 16:20:13,node1,wind,1.43
2017-02-21 16:20:15,node1,wind,-1.07
2017-02-21 16:20:17,node1,wind,-0.27
2017-02-21 16:20:19,node1,wind,-0.13
2017-02-21 16:20:25,node1,wind,1.96
2017-02-21 16:20:27,node1,tmp,-1.19
2017-02-21 16:20:27,node1,wind,-0.15
2017-02-21 16:20:29,node1,tmp,-1.17
2017-02-21 16:20:31,node1,wind,-1.15
2017-02-21 16:20:33,node1,tmp,-0.47
2017-02-21 16:20:33,node1,wind,0.59
2017-02-21 16:20:35,node1,tmp,-0.58
2017-02-21 16:20:35,node1,wind,1.63
2017-02-21 16:20:37,node1,wind,1.7
2017-02-21 16:20:39,node1,wind,-3.54
2017-02-21 16:20:41,node1,wind,-0.37
2017-02-21 16:20:43,node1,wind,-0.53
2017-02-21 16:20:45,node1,wind,-0.19
2017-02-21 16:20:47,node1,tmp,0.47
2017-02-21 16:20:51,node1,tmp,0.47
2017-02-21 16:20:53,node1,tmp,0.47
2017-02-21 16:20:55,node1,tmp,0.59
2017-02-21 16:20:57,node1,tmp,0.6
2017-02-21 16:26:26,node1,tmp,-0.48
2017-02-21 16:26:26,node1,wind,0.22
2017-02-21 16:26:30,node1,wind,0.33
2017-02-21 16:26:32,node1,tmp,-1.31
2017-02-21 16:26:32,node1,wind,1.78
2017-02-21 16:26:34,node1,tmp,-0.72
2017-02-21 16:26:34,node1,wind,-1.27
2017-02-21 16:26:38,node1,tmp,-1.42
2017-02-21 16:26:38,node1,wind,1.61
2017-02-21 16:26:40,node1,tmp,-0.58
2017-02-21 16:26:40,node1,wind,-0.71
2017-02-21 16:26:42,node1,wind,-1.36
2017-02-21 16:26:44,node1,wind,0.67
2017-02-21 16:26:46,node1,tmp,-1.05
2017-02-21 16:26:46,node1,wind,1.72
2017-02-21 16:26:48,node1,tmp,-0.58
2017-02-21 16:26:48,node1,wind,-0.85
2017-02-21 16:26:50,node1,wind,-1.26
2017-02-21 16:26:52,node1,wind,1.19
2017-02-21 16:26:54,node1,wind,-1.2
2017-02-21 16:26:56,node1,wind,-0.4
2017-02-21 16:26:58,node1,wind,1.33
2017-02-21 16:27:00,node1,wind,-0.75
2017-02-21 16:27:02,node1,wind,0.6
2017-02-21 16:27:04,node1,wind,0.67
2017-02-21 16:27:06,node1,wind,0.12
2017-02-21 16:27:08,node1,wind,-0.48
2017-02-21 16:27:10,node1,tmp,-0.57
2017-02-21 16:27:10,node1,wind,-0.26
2017-02-21 16:27:12,node1,tmp,0.46
2017-02-21 16:27:12,node1,wind,-1.32
2017-02-21 16:27:14,node1,tmp,0.57
2017-02-21 16:27:16,node1,tmp,0.45
2017-02-21 16:27:16,node1,wind,0.14
2017-02-21 16:27:18,node1,wind,1.25
2017-02-21 16:27:20,node1,tmp,-0.92
2017-02-21 16:27:20,node1,wind,0.94
2017-02-21 16:27:22,node1,wind,-1.33
2017-02-21 16:27:26,node1,tmp,-0.8
2017-02-21 16:27:26,node1,wind,2.26
2017-02-21 16:27:28,node1,wind,-2.35
2017-02-21 16:27:30,node1,wind,-0.56
2017-02-21 16:27:34,node1,wind,1.85
2017-02-21 16:27:36,node1,wind,-2.27
2017-02-21 16:27:38,node1,tmp,-0.46
2017-02-21 16:27:38,node1,wind,2.45
2017-02-21 16:27:40,node1,wind,-2.29
2017-02-21 16:27:42,node1,tmp,0.46
2017-02-21 16:27:44,node1,wind,0.33
2017-02-21 16:27:46,node1,wind,0.25
