2017-02-08 13:47:21, 164.65, 21.6
2017-02-08 13:47:22, 166.12, 21.6
2017-02-08 13:47:23, 165.50, 21.6
2017-02-08 13:47:24, 165.50, 21.6
2017-02-08 13:47:25, 165.50, 21.6
2017-02-08 13:47:26, 165.50, 21.6
2017-02-08 13:47:27, 165.50, 21.6
2017-02-08 13:47:28, 165.50, 21.6
2017-02-08 13:47:29, 164.03, 21.6
2017-02-08 13:47:30, 165.50, 21.6
2017-02-08 13:47:31, 165.50, 21.6
2017-02-08 13:47:32, 165.50, 21.6
2017-02-08 13:47:33, 165.50, 21.6
2017-02-08 13:47:34, 165.50, 21.6
2017-02-08 13:47:35, 166.12, 21.6
2017-02-08 13:47:36, 166.12, 21.6
2017-02-08 13:47:37, 165.50, 21.6
2017-02-08 13:47:38, 165.50, 21.6
2017-02-08 13:47:39, 165.50, 21.6
2017-02-08 13:47:40, 164.87, 21.6
2017-02-08 13:47:41, 164.87, 21.6
2017-02-08 13:47:42, 164.87, 21.6
2017-02-08 13:47:43, 163.41, 21.6
2017-02-08 13:47:44, 164.25, 21.6
2017-02-08 13:47:45, 162.79, 21.6
2017-02-08 13:47:47, 162.79, 21.6
2017-02-08 13:47:48, 162.79, 21.6
2017-02-08 13:47:49, 162.79, 21.6
2017-02-08 13:47:50, 163.63, 21.6
2017-02-08 13:47:51, 163.63, 21.6
2017-02-08 13:47:52, 162.18, 21.6
2017-02-08 13:47:53, 162.79, 21.6
2017-02-08 13:47:54, 162.79, 21.6
2017-02-08 13:47:55, 162.79, 21.6
2017-02-08 13:47:56, 162.79, 21.6
2017-02-08 13:47:57, 162.79, 21.6
2017-02-08 13:47:58, 162.79, 21.6
2017-02-08 13:47:59, 162.18, 21.6
2017-02-08 13:48:00, 162.18, 21.6
2017-02-08 13:48:01, 162.79, 21.6
2017-02-08 13:48:02, 164.25, 21.6
2017-02-08 13:48:03, 163.41, 21.6
2017-02-08 13:48:04, 163.41, 21.6
2017-02-08 13:48:05, 163.41, 21.6
2017-02-08 13:48:06, 163.41, 21.6
2017-02-08 13:48:07, 164.87, 21.6
2017-02-08 13:48:08, 164.87, 21.6
2017-02-08 13:48:09, 164.87, 21.6
2017-02-08 13:48:10, 164.87, 21.6
2017-02-08 13:48:11, 164.87, 21.6
2017-02-08 13:48:12, 164.87, 21.6
2017-02-08 13:48:13, 164.87, 21.6
2017-02-08 13:48:14, 164.87, 21.6
2017-02-08 13:48:15, 165.50, 21.6
2017-02-08 13:48:16, 165.50, 21.6
2017-02-08 13:48:17, 166.97, 21.6
2017-02-08 13:48:18, 166.12, 21.6
2017-02-08 13:48:19, 166.12, 21.6
2017-02-08 13:48:20, 166.97, 21.6
2017-02-08 13:48:21, 166.97, 21.6
2017-02-08 13:48:22, 164.65, 21.6
2017-02-08 13:48:23, 165.50, 21.6
2017-02-08 13:48:24, 165.50, 21.6
2017-02-08 13:48:25, 165.50, 21.6
2017-02-08 13:48:26, 165.50, 21.6
2017-02-08 13:48:27, 165.50, 21.6
2017-02-08 13:48:28, 165.50, 21.6
2017-02-08 13:48:29, 165.50, 21.6
2017-02-08 13:48:30, 165.50, 21.6
2017-02-08 13:48:31, 165.50, 21.6
2017-02-08 13:48:32, 165.50, 21.6
2017-02-08 13:48:33, 165.50, 21.6
2017-02-08 13:48:34, 165.50, 21.6
2017-02-08 13:48:35, 165.50, 21.6
2017-02-08 13:48:36, 166.97, 21.6
2017-02-08 13:48:37, 166.12, 21.6
2017-02-08 13:48:38, 166.12, 21.6
2017-02-08 13:48:39, 166.12, 21.6
